date,product_id,region,stock_available,stockout_hours,lead_time
2026-06-27,P007,South,879,0.17,4
2026-06-27,P007,East,760,0.26,7
2026-06-27,P007,West,610,0.34,3
2026-06-27,P007,Central,404,0.33,3
2026-06-27,P008,North,1386,0.23,3
2026-06-27,P008,South,748,0.3,5
2026-06-27,P008,East,846,0.46,3
2026-06-27,P008,West,506,0.32,2
2026-06-27,P008,Central,1230,0.47,5
2026-06-27,P009,North,1140,0.23,4
2026-06-27,P009,South,975,0.04,4
2026-06-27,P009,East,1144,0.57,4
2026-06-27,P009,West,361,0.56,3
2026-06-27,P009,Central,488,0.25,6
2026-06-27,P010,North,909,0.38,3
2026-06-27,P010,South,893,0.27,3
2026-06-27,P010,East,488,0.52,5
2026-06-27,P010,West,844,0.19,4
2026-06-27,P010,Central,355,0.94,2
2026-06-27,P011,North,714,0.41,7
2026-06-27,P011,South,1441,0.87,7
2026-06-27,P011,East,549,1.12,4
2026-06-27,P011,West,1449,0.08,4
2026-06-27,P011,Central,811,0.11,6
2026-06-27,P012,North,750,0.99,5
2026-06-27,P012,South,580,0.58,4
2026-06-27,P012,East,1652,0.09,4
2026-06-27,P012,West,526,0.2,2
2026-06-27,P012,Central,956,0.35,5
2026-06-27,P013,North,884,0.12,3
2026-06-27,P013,South,990,0.42,4
2026-06-27,P013,East,746,0.74,3
2026-06-27,P013,West,417,1.16,4
2026-06-27,P013,Central,1084,0.03,3
2026-06-27,P014,North,353,0.6,2
2026-06-27,P014,South,337,0.18,4
2026-06-27,P014,East,477,0.77,5
2026-06-27,P014,West,422,0.5,2
2026-06-27,P014,Central,533,0.16,4
2026-06-27,P015,North,1027,0.13,2
2026-06-27,P015,South,1200,0.75,6
2026-06-27,P015,East,747,0.49,3
2026-06-27,P015,West,384,0.44,5
2026-06-27,P015,Central,383,0.29,3
2026-06-27,P016,North,760,0.58,5
2026-06-27,P016,South,1172,0.44,5
2026-06-27,P016,East,861,0.18,5
2026-06-27,P016,West,515,0.23,5
2026-06-27,P016,Central,1206,0.13,5
2026-06-27,P017,North,394,0.35,4
2026-06-27,P017,South,935,0.35,5
2026-06-27,P017,East,879,0.2,4
2026-06-27,P017,West,380,0.1,4
2026-06-27,P017,Central,915,0.06,7
2026-06-27,P018,North,585,0.16,5
2026-06-27,P018,South,525,0.19,6
2026-06-27,P018,East,944,0.05,3
2026-06-27,P018,West,639,0.87,2
2026-06-27,P018,Central,930,0.4,6
2026-06-27,P019,North,640,0.02,2
2026-06-27,P019,South,729,0.44,3
2026-06-27,P019,East,594,0.44,6
2026-06-27,P019,West,693,0.32,6
2026-06-27,P019,Central,564,0.26,5
2026-06-27,P020,North,1102,0.69,4
2026-06-27,P020,South,967,0.4,2
2026-06-27,P020,East,610,0.76,6
2026-06-27,P020,West,911,0.26,6
2026-06-27,P020,Central,1425,0.35,6
2026-06-27,P021,North,1203,0.08,4
2026-06-27,P021,South,529,0.6,3
2026-06-27,P021,East,484,0.18,4
2026-06-27,P021,West,287,0.86,4
2026-06-27,P021,Central,931,0.4,4
2026-06-27,P022,North,1182,0.06,6
2026-06-27,P022,South,614,0.63,2
2026-06-27,P022,East,695,0.19,6
2026-06-27,P022,West,386,0.97,4
2026-06-27,P022,Central,374,0.13,5
2026-06-27,P023,North,517,0.31,4
2026-06-27,P023,South,931,0.14,5
2026-06-27,P023,East,927,1.57,4
2026-06-27,P023,West,1036,0.13,6
2026-06-27,P023,Central,772,0.35,2
2026-06-27,P024,North,301,0.46,5
2026-06-27,P024,South,348,0.23,4
2026-06-27,P024,East,954,0.09,7
2026-06-27,P024,West,753,0.45,5
2026-06-27,P024,Central,906,0.75,4
2026-06-27,P025,North,335,0.47,4
2026-06-27,P025,South,1064,0.29,3
2026-06-27,P025,East,402,0.22,5
2026-06-27,P025,West,834,0.4,5
2026-06-27,P025,Central,1269,0.44,2
2026-06-27,P026,North,842,1.28,4
2026-06-27,P026,South,1128,0.28,3
2026-06-27,P026,East,895,0.72,3
2026-06-27,P026,West,508,0.2,3
2026-06-27,P026,Central,787,0.5,5
2026-06-27,P027,North,484,0.09,4
2026-06-27,P027,South,1332,0.09,5
2026-06-27,P027,East,609,0.36,4
2026-06-27,P027,West,1364,0.55,3
2026-06-27,P027,Central,863,0.81,2
2026-06-27,P028,North,1515,0.36,5
2026-06-27,P028,South,1289,0.32,3
2026-06-27,P028,East,690,0.69,5
2026-06-27,P028,West,1606,0.17,6
2026-06-27,P028,Central,530,0.8,2
2026-06-27,P029,North,820,1.16,4
2026-06-27,P029,South,875,0.84,6
2026-06-27,P029,East,1186,0.4,7
2026-06-27,P029,West,756,0.35,7
2026-06-27,P029,Central,791,0.23,4
2026-06-27,P030,North,706,0.37,4
2026-06-27,P030,South,1295,0.45,6
2026-06-27,P030,East,1047,0.42,6
2026-06-27,P030,West,567,1.73,6
2026-06-27,P030,Central,1330,0.1,2
2026-06-27,P031,North,428,0.53,4
2026-06-27,P031,South,1029,0.5,7
2026-06-27,P031,East,429,0.31,4
2026-06-27,P031,West,1326,0.42,4
2026-06-27,P031,Central,808,0.3,2
2026-06-27,P032,North,706,0.2,3
2026-06-27,P032,South,603,0.07,6
2026-06-27,P032,East,1297,0.03,3
2026-06-27,P032,West,807,0.5,3
2026-06-27,P032,Central,991,0.41,7
2026-06-27,P033,North,1351,0.08,2
2026-06-27,P033,South,758,0.48,5
2026-06-27,P033,East,803,0.44,2
2026-06-27,P033,West,765,0.21,4
2026-06-27,P033,Central,1161,0.1,5
2026-06-27,P034,North,1113,0.18,2
2026-06-27,P034,South,367,0.03,6
2026-06-27,P034,East,516,0.11,5
2026-06-27,P034,West,886,0.51,5
2026-06-27,P034,Central,980,0.3,5
2026-06-27,P035,North,911,0.31,4
2026-06-27,P035,South,706,0.22,7
2026-06-27,P035,East,807,0.09,6
2026-06-27,P035,West,1014,0.68,3
2026-06-27,P035,Central,1037,0.93,5
2026-06-27,P036,North,539,0.44,3
2026-06-27,P036,South,895,0.11,3
2026-06-27,P036,East,389,1.19,4
2026-06-27,P036,West,547,0.38,7
2026-06-27,P036,Central,321,1.06,4
2026-06-27,P037,North,745,0.64,5
2026-06-27,P037,South,1169,0.22,3
2026-06-27,P037,East,1001,0.34,3
2026-06-27,P037,West,622,0.32,6
2026-06-27,P037,Central,565,0.17,6
2026-06-27,P038,North,775,0.42,6
2026-06-27,P038,South,924,0.54,4
2026-06-27,P038,East,501,0.29,3
2026-06-27,P038,West,1225,0.53,4
2026-06-27,P038,Central,1221,0.64,4
2026-06-27,P039,North,768,0.79,5
2026-06-27,P039,South,1182,0.67,5
2026-06-27,P039,East,372,1.19,5
2026-06-27,P039,West,666,0.3,5
2026-06-27,P039,Central,1023,0.35,7
2026-06-27,P040,North,989,0.58,4
2026-06-27,P040,South,531,0.07,6
2026-06-27,P040,East,643,0.67,6
2026-06-27,P040,West,1326,0.55,6
2026-06-27,P040,Central,407,0.48,6
2026-06-27,P041,North,884,0.34,2
2026-06-27,P041,South,1276,0.79,3
2026-06-27,P041,East,711,0.81,4
2026-06-27,P041,West,459,0.07,3
2026-06-27,P041,Central,567,0.01,4
2026-06-27,P042,North,543,0.39,6
2026-06-27,P042,South,1111,0.76,3
2026-06-27,P042,East,262,0.23,6
2026-06-27,P042,West,1318,0.24,3
2026-06-27,P042,Central,846,0.33,6
2026-06-27,P043,North,1041,0.12,5
2026-06-27,P043,South,1167,0.12,6
2026-06-27,P043,East,821,0.19,3
2026-06-27,P043,West,565,0.02,7
2026-06-27,P043,Central,502,0.08,3
2026-06-27,P044,North,665,0.24,4
2026-06-27,P044,South,915,0.43,2
2026-06-27,P044,East,1207,0.55,6
2026-06-27,P044,West,681,0.26,3
2026-06-27,P044,Central,962,0.65,6
2026-06-27,P045,North,727,0.33,4
2026-06-27,P045,South,496,0.19,5
2026-06-27,P045,East,720,0.47,3
2026-06-27,P045,West,308,0.04,5
2026-06-27,P045,Central,432,0.68,7
2026-06-27,P046,North,949,0.69,2
2026-06-27,P046,South,482,0.09,3
2026-06-27,P046,East,220,0.36,3
2026-06-27,P046,West,706,0.21,4
2026-06-27,P046,Central,264,0.1,4
2026-06-27,P047,North,1015,0.77,5
2026-06-27,P047,South,1098,1.13,6
2026-06-27,P047,East,544,0.66,6
2026-06-27,P047,West,392,0.61,3
2026-06-27,P047,Central,1023,0.19,3
2026-06-27,P048,North,527,0.17,3
2026-06-27,P048,South,657,0.03,2
2026-06-27,P048,East,262,0.72,6
2026-06-27,P048,West,575,0.11,6
2026-06-27,P048,Central,524,0.11,3
2026-06-27,P049,North,342,0.22,3
2026-06-27,P049,South,938,0.06,4
2026-06-27,P049,East,805,0.81,4
2026-06-27,P049,West,876,0.03,5
2026-06-27,P049,Central,323,0.11,4
2026-06-27,P050,North,467,0.17,5
2026-06-27,P050,South,1097,0.34,6
2026-06-27,P050,East,1075,0.48,4
2026-06-27,P050,West,903,0.02,4
2026-06-27,P050,Central,662,0.32,4
2026-06-28,P001,North,1551,0.61,7
2026-06-28,P001,South,1444,0.08,6
2026-06-28,P001,East,722,0.86,2
2026-06-28,P001,West,1641,0.06,5
2026-06-28,P001,Central,1878,0.2,2
2026-06-28,P002,North,840,0.02,2
2026-06-28,P002,South,362,0.06,5
2026-06-28,P002,East,548,0.06,3
2026-06-28,P002,West,454,0.65,7
2026-06-28,P002,Central,423,0.72,7
2026-06-28,P003,North,255,0.13,3
2026-06-28,P003,South,394,1.06,2
2026-06-28,P003,East,1022,0.56,5
2026-06-28,P003,West,336,0.32,4
2026-06-28,P003,Central,587,0.32,4
2026-06-28,P004,North,1258,0.13,2
2026-06-28,P004,South,535,0.29,2
2026-06-28,P004,East,917,0.27,4
2026-06-28,P004,West,1469,0.6,4
2026-06-28,P004,Central,979,0.26,5
2026-06-28,P005,North,369,0.23,4
2026-06-28,P005,South,689,0.75,5
2026-06-28,P005,East,998,0.14,5
2026-06-28,P005,West,316,0.25,6
2026-06-28,P005,Central,917,0.52,3
2026-06-28,P006,North,967,0.17,7
2026-06-28,P006,South,1025,0.48,5
2026-06-28,P006,East,361,0.74,5
2026-06-28,P006,West,678,0.09,4
2026-06-28,P006,Central,1107,0.27,4
2026-06-28,P007,North,959,0.28,7
2026-06-28,P007,South,731,0.5,2
2026-06-28,P007,East,519,0.64,4
2026-06-28,P007,West,915,0.49,3
2026-06-28,P007,Central,1063,0.46,5
2026-06-28,P008,North,1233,0.18,6
2026-06-28,P008,South,708,0.31,2
2026-06-28,P008,East,425,0.74,4
2026-06-28,P008,West,594,0.57,4
2026-06-28,P008,Central,546,0.1,4
2026-06-28,P009,North,1390,0.08,5
2026-06-28,P009,South,514,0.11,7
2026-06-28,P009,East,999,0.41,2
2026-06-28,P009,West,808,0.1,4
2026-06-28,P009,Central,904,0.02,3
2026-06-28,P010,North,496,0.28,3
2026-06-28,P010,South,971,0.15,6
2026-06-28,P010,East,612,0.05,3
2026-06-28,P010,West,623,0.54,3
2026-06-28,P010,Central,249,0.37,6
2026-06-28,P011,North,863,0.11,6
2026-06-28,P011,South,833,0.21,4
2026-06-28,P011,East,906,0.31,3
2026-06-28,P011,West,353,0.32,3
2026-06-28,P011,Central,1035,0.2,6
2026-06-28,P012,North,1075,0.28,7
2026-06-28,P012,South,910,0.2,3
2026-06-28,P012,East,600,0.1,4
2026-06-28,P012,West,1374,0.77,6
2026-06-28,P012,Central,503,0.26,5
2026-06-28,P013,North,324,0.61,4
2026-06-28,P013,South,632,0.3,3
2026-06-28,P013,East,1452,0.58,5
2026-06-28,P013,West,792,0.55,3
2026-06-28,P013,Central,885,0.41,2
2026-06-28,P014,North,434,0.27,3
2026-06-28,P014,South,903,0.4,4
2026-06-28,P014,East,285,0.48,4
2026-06-28,P014,West,272,0.25,3
2026-06-28,P014,Central,445,0.53,6
2026-06-28,P015,North,1460,0.13,7
2026-06-28,P015,South,849,0.64,3
2026-06-28,P015,East,499,0.15,5
2026-06-28,P015,West,436,0.25,6
2026-06-28,P015,Central,1097,0.32,5
2026-06-28,P016,North,1056,1.04,4
2026-06-28,P016,South,371,0.07,3
2026-06-28,P016,East,771,0.33,3
2026-06-28,P016,West,959,0.28,3
2026-06-28,P016,Central,838,0.09,3
2026-06-28,P017,North,560,0.36,3
2026-06-28,P017,South,337,0.58,5
2026-06-28,P017,East,773,0.05,6
2026-06-28,P017,West,454,0.28,4
2026-06-28,P017,Central,710,0.45,2
2026-06-28,P018,North,287,0.11,6
2026-06-28,P018,South,266,0.41,3
2026-06-28,P018,East,339,0.04,6
2026-06-28,P018,West,322,0.39,5
2026-06-28,P018,Central,707,0.45,7
2026-06-28,P019,North,728,0.59,3
2026-06-28,P019,South,557,0.88,6
2026-06-28,P019,East,337,1.15,6
2026-06-28,P019,West,237,0.43,5
2026-06-28,P019,Central,811,0.13,5
2026-06-28,P020,North,460,0.93,5
2026-06-28,P020,South,737,0.1,4
2026-06-28,P020,East,1167,0.59,2
2026-06-28,P020,West,460,0.95,3
2026-06-28,P020,Central,406,0.21,7
2026-06-28,P021,North,701,0.17,4
2026-06-28,P021,South,373,0.15,2
2026-06-28,P021,East,816,0.27,4
2026-06-28,P021,West,1010,0.21,6
2026-06-28,P021,Central,1180,0.08,6
2026-06-28,P022,North,1067,0.18,6
2026-06-28,P022,South,483,0.09,4
2026-06-28,P022,East,449,0.33,3
2026-06-28,P022,West,510,0.19,3
2026-06-28,P022,Central,692,0.19,5
2026-06-28,P023,North,382,0.06,7
2026-06-28,P023,South,559,0.97,6
2026-06-28,P023,East,412,0.31,4
2026-06-28,P023,West,953,0.59,3
2026-06-28,P023,Central,1366,0.37,4
2026-06-28,P024,North,413,1.07,6
2026-06-28,P024,South,513,0.16,5
2026-06-28,P024,East,457,0.43,4
2026-06-28,P024,West,418,0.63,5
2026-06-28,P024,Central,641,0.38,4
2026-06-28,P025,North,858,0.4,4
2026-06-28,P025,South,486,0.29,5
2026-06-28,P025,East,416,0.55,6
2026-06-28,P025,West,616,0.55,5
2026-06-28,P025,Central,979,0.49,4
2026-06-28,P026,North,1105,0.6,7
2026-06-28,P026,South,1329,0.27,4
2026-06-28,P026,East,505,0.41,3
2026-06-28,P026,West,446,1.06,4
2026-06-28,P026,Central,1158,0.07,2
2026-06-28,P027,North,1543,0.26,4
2026-06-28,P027,South,1060,0.3,5
2026-06-28,P027,East,1409,0.59,4
2026-06-28,P027,West,649,0.39,3
2026-06-28,P027,Central,391,0.01,4
2026-06-28,P028,North,1056,0.03,4
2026-06-28,P028,South,1434,0.26,2
2026-06-28,P028,East,644,0.37,5
2026-06-28,P028,West,674,1.26,5
2026-06-28,P028,Central,1569,0.96,6
2026-06-28,P029,North,1567,0.77,4
2026-06-28,P029,South,942,0.36,4
2026-06-28,P029,East,410,0.54,5
2026-06-28,P029,West,1661,0.18,7
2026-06-28,P029,Central,904,0.17,5
2026-06-28,P030,North,338,0.11,3
2026-06-28,P030,South,444,0.15,4
2026-06-28,P030,East,1218,0.28,5
2026-06-28,P030,West,622,0.85,4
2026-06-28,P030,Central,356,0.49,5
2026-06-28,P031,North,818,0.23,2
2026-06-28,P031,South,1102,0.07,6
2026-06-28,P031,East,576,0.18,5
2026-06-28,P031,West,1362,0.17,5
2026-06-28,P031,Central,586,0.43,4
2026-06-28,P032,North,1297,0.87,5
2026-06-28,P032,South,577,0.17,6
2026-06-28,P032,East,371,0.49,3
2026-06-28,P032,West,842,0.22,4
2026-06-28,P032,Central,530,0.27,5
2026-06-28,P033,North,1020,0.27,5
2026-06-28,P033,South,520,1.22,4
2026-06-28,P033,East,1161,1.06,4
2026-06-28,P033,West,401,0.26,3
2026-06-28,P033,Central,1311,0.35,5
2026-06-28,P034,North,1362,0.73,4
2026-06-28,P034,South,553,0.23,7
2026-06-28,P034,East,770,0.26,4
2026-06-28,P034,West,1066,0.13,6
2026-06-28,P034,Central,1253,0.23,6
2026-06-28,P035,North,936,0.57,7
2026-06-28,P035,South,764,0.21,2
2026-06-28,P035,East,1343,0.03,6
2026-06-28,P035,West,1036,0.32,5
2026-06-28,P035,Central,1235,0.12,3
2026-06-28,P036,North,857,0.65,4
2026-06-28,P036,South,328,0.02,3
2026-06-28,P036,East,338,0.28,4
2026-06-28,P036,West,294,0.06,5
2026-06-28,P036,Central,694,0.54,5
2026-06-28,P037,North,667,0.32,6
2026-06-28,P037,South,1313,0.11,7
2026-06-28,P037,East,1379,0.1,3
2026-06-28,P037,West,657,0.97,3
2026-06-28,P037,Central,917,0.1,5
2026-06-28,P038,North,871,0.07,2
2026-06-28,P038,South,1698,0.82,4
2026-06-28,P038,East,623,0.6,5
2026-06-28,P038,West,799,0.11,2
2026-06-28,P038,Central,1265,0.15,5
2026-06-28,P039,North,1187,0.39,3
2026-06-28,P039,South,382,1.49,3
2026-06-28,P039,East,1159,0.18,2
2026-06-28,P039,West,510,0.01,7
2026-06-28,P039,Central,930,0.79,5
2026-06-28,P040,North,403,0.11,6
2026-06-28,P040,South,428,0.21,2
2026-06-28,P040,East,625,0.05,4
2026-06-28,P040,West,1033,0.26,4
2026-06-28,P040,Central,467,0.04,7
2026-06-28,P041,North,538,0.06,3
2026-06-28,P041,South,806,0.27,6
2026-06-28,P041,East,580,1.06,2
2026-06-28,P041,West,755,0.06,2
2026-06-28,P041,Central,675,0.32,3
2026-06-28,P042,North,556,0.14,3
2026-06-28,P042,South,886,0.68,4
2026-06-28,P042,East,379,0.98,2
2026-06-28,P042,West,917,0.58,6
2026-06-28,P042,Central,745,0.2,6
2026-06-28,P043,North,323,0.79,5
2026-06-28,P043,South,437,0.09,3
2026-06-28,P043,East,586,0.08,2
2026-06-28,P043,West,784,0.24,7
2026-06-28,P043,Central,985,0.41,5
2026-06-28,P044,North,1211,0.25,5
2026-06-28,P044,South,967,0.35,5
2026-06-28,P044,East,900,0.04,3
2026-06-28,P044,West,788,0.14,6
2026-06-28,P044,Central,604,0.17,5
2026-06-28,P045,North,259,0.59,5
2026-06-28,P045,South,376,0.18,6
2026-06-28,P045,East,294,0.43,2
2026-06-28,P045,West,783,0.13,5
2026-06-28,P045,Central,486,0.79,3
2026-06-28,P046,North,513,0.04,6
2026-06-28,P046,South,457,0.25,3
2026-06-28,P046,East,793,0.11,3
2026-06-28,P046,West,759,0.15,7
2026-06-28,P046,Central,446,0.49,2
2026-06-28,P047,North,908,0.82,6
2026-06-28,P047,South,521,0.51,6
2026-06-28,P047,East,512,0.33,5
2026-06-28,P047,West,430,0.22,5
2026-06-28,P047,Central,765,0.02,4
2026-06-28,P048,North,969,0.44,4
2026-06-28,P048,South,980,0.09,5
2026-06-28,P048,East,657,0.21,3
2026-06-28,P048,West,429,0.64,3
2026-06-28,P048,Central,463,0.32,2
2026-06-28,P049,North,402,0.44,5
2026-06-28,P049,South,901,0.15,5
2026-06-28,P049,East,815,0.56,5
2026-06-28,P049,West,570,0.66,4
2026-06-28,P049,Central,285,0.06,3
2026-06-28,P050,North,689,0.14,2
2026-06-28,P050,South,1189,0.45,4
2026-06-28,P050,East,846,0.67,4
2026-06-28,P050,West,1026,0.46,4
2026-06-28,P050,Central,554,0.54,6
2026-06-29,P001,North,1086,0.28,2
2026-06-29,P001,South,625,0.06,3
2026-06-29,P001,East,1695,0.36,5
2026-06-29,P001,West,1063,0.34,3
2026-06-29,P001,Central,1227,0.19,3
2026-06-29,P002,North,499,0.66,7
2026-06-29,P002,South,1037,0.22,7
2026-06-29,P002,East,463,0.62,5
2026-06-29,P002,West,458,1.22,5
2026-06-29,P002,Central,391,0.77,3
2026-06-29,P003,North,1037,0.27,7
2026-06-29,P003,South,1030,0.22,6
2026-06-29,P003,East,849,0.06,6
2026-06-29,P003,West,450,0.41,4
2026-06-29,P003,Central,969,0.26,5
2026-06-29,P004,North,1083,0.35,5
2026-06-29,P004,South,1488,0.36,4
2026-06-29,P004,East,730,0.11,3
2026-06-29,P004,West,411,0.06,4
2026-06-29,P004,Central,1091,0.13,7
2026-06-29,P005,North,1211,0.2,7
2026-06-29,P005,South,647,0.56,5
2026-06-29,P005,East,1099,0.04,6
2026-06-29,P005,West,747,0.95,7
2026-06-29,P005,Central,542,0.15,4
2026-06-29,P006,North,799,0.29,3
2026-06-29,P006,South,834,0.54,6
2026-06-29,P006,East,584,0.2,2
2026-06-29,P006,West,1263,0.32,4
2026-06-29,P006,Central,863,0.79,2
2026-06-29,P007,North,322,0.22,5
2026-06-29,P007,South,704,0.09,5
2026-06-29,P007,East,513,0.26,7
2026-06-29,P007,West,934,0.23,3
2026-06-29,P007,Central,866,0.53,4
2026-06-29,P008,North,484,0.26,3
2026-06-29,P008,South,1225,0.03,4
2026-06-29,P008,East,513,0.1,4
2026-06-29,P008,West,418,0.05,4
2026-06-29,P008,Central,405,0.12,3
2026-06-29,P009,North,720,0.38,5
2026-06-29,P009,South,1473,0.84,5
2026-06-29,P009,East,970,0.8,5
2026-06-29,P009,West,1069,0.32,4
2026-06-29,P009,Central,752,0.55,4
2026-06-29,P010,North,652,0.44,4
2026-06-29,P010,South,1078,0.32,2
2026-06-29,P010,East,443,0.41,4
2026-06-29,P010,West,710,1.07,2
2026-06-29,P010,Central,432,0.05,4
2026-06-29,P011,North,1057,0.38,3
2026-06-29,P011,South,1167,0.5,4
2026-06-29,P011,East,1101,0.48,2
2026-06-29,P011,West,542,0.57,6
2026-06-29,P011,Central,1530,0.22,6
2026-06-29,P012,North,1413,0.21,4
2026-06-29,P012,South,920,0.53,2
2026-06-29,P012,East,887,0.45,5
2026-06-29,P012,West,617,0.23,4
2026-06-29,P012,Central,381,0.52,5
2026-06-29,P013,North,583,0.14,4
2026-06-29,P013,South,485,0.86,4
2026-06-29,P013,East,594,0.41,3
2026-06-29,P013,West,1213,0.82,2
2026-06-29,P013,Central,421,0.26,4
2026-06-29,P014,North,643,0.37,4
2026-06-29,P014,South,825,0.21,6
2026-06-29,P014,East,652,0.58,4
2026-06-29,P014,West,499,0.34,3
2026-06-29,P014,Central,938,0.16,4
2026-06-29,P015,North,375,0.56,4
2026-06-29,P015,South,403,0.31,6
2026-06-29,P015,East,1133,0.12,7
2026-06-29,P015,West,575,0.81,6
2026-06-29,P015,Central,355,0.75,3
2026-06-29,P016,North,646,0.34,3
2026-06-29,P016,South,1315,0.85,3
2026-06-29,P016,East,711,0.9,3
2026-06-29,P016,West,830,0.34,5
2026-06-29,P016,Central,1171,0.49,4
2026-06-29,P017,North,675,0.35,5
2026-06-29,P017,South,260,0.14,3
2026-06-29,P017,East,469,0.24,4
2026-06-29,P017,West,500,0.57,6
2026-06-29,P017,Central,867,0.25,4
2026-06-29,P018,North,576,0.1,5
2026-06-29,P018,South,687,0.03,3
2026-06-29,P018,East,295,0.1,3
2026-06-29,P018,West,524,0.18,2
2026-06-29,P018,Central,689,0.1,7
2026-06-29,P019,North,556,0.13,6
2026-06-29,P019,South,560,0.41,2
2026-06-29,P019,East,1020,0.43,4
2026-06-29,P019,West,550,0.23,7
2026-06-29,P019,Central,560,0.1,3
2026-06-29,P020,North,419,0.19,5
2026-06-29,P020,South,1023,0.7,4
2026-06-29,P020,East,1145,0.53,6
2026-06-29,P020,West,818,0.66,5
2026-06-29,P020,Central,673,0.21,5
2026-06-29,P021,North,1029,0.11,5
2026-06-29,P021,South,817,0.15,3
2026-06-29,P021,East,458,1.04,5
2026-06-29,P021,West,964,0.2,3
2026-06-29,P021,Central,1074,0.26,4
2026-06-29,P022,North,405,0.0,4
2026-06-29,P022,South,800,0.17,6
2026-06-29,P022,East,986,0.7,4
2026-06-29,P022,West,661,0.03,4
2026-06-29,P022,Central,1297,0.34,4
2026-06-29,P023,North,423,0.55,4
2026-06-29,P023,South,589,0.44,5
2026-06-29,P023,East,1226,0.41,3
2026-06-29,P023,West,371,0.09,6
2026-06-29,P023,Central,745,0.38,6
2026-06-29,P024,North,784,0.63,2
2026-06-29,P024,South,793,0.13,2
2026-06-29,P024,East,845,0.8,5
2026-06-29,P024,West,489,0.22,3
2026-06-29,P024,Central,305,1.0,3
2026-06-29,P025,North,752,0.88,4
2026-06-29,P025,South,961,0.3,5
2026-06-29,P025,East,1251,0.91,5
2026-06-29,P025,West,433,0.53,3
2026-06-29,P025,Central,934,0.12,6
2026-06-29,P026,North,1423,0.26,3
2026-06-29,P026,South,472,0.19,5
2026-06-29,P026,East,576,0.53,6
2026-06-29,P026,West,485,0.47,6
2026-06-29,P026,Central,852,0.03,4
2026-06-29,P027,North,1443,0.67,3
2026-06-29,P027,South,802,0.09,7
2026-06-29,P027,East,615,0.67,4
2026-06-29,P027,West,1280,0.46,3
2026-06-29,P027,Central,590,0.99,4
2026-06-29,P028,North,1103,0.41,6
2026-06-29,P028,South,1112,0.29,5
2026-06-29,P028,East,719,0.26,2
2026-06-29,P028,West,858,0.48,2
2026-06-29,P028,Central,1078,0.29,2
2026-06-29,P029,North,621,1.77,3
2026-06-29,P029,South,1287,0.55,5
2026-06-29,P029,East,651,0.49,4
2026-06-29,P029,West,786,0.16,4
2026-06-29,P029,Central,940,0.3,5
2026-06-29,P030,North,1020,0.18,6
2026-06-29,P030,South,1025,0.68,6
2026-06-29,P030,East,958,0.16,5
2026-06-29,P030,West,624,0.18,5
2026-06-29,P030,Central,475,0.18,3
2026-06-29,P031,North,1066,0.04,3
2026-06-29,P031,South,1096,0.45,4
2026-06-29,P031,East,826,0.69,2
2026-06-29,P031,West,753,0.37,6
2026-06-29,P031,Central,733,0.13,3
2026-06-29,P032,North,635,0.54,2
2026-06-29,P032,South,1046,0.07,4
2026-06-29,P032,East,869,0.34,3
2026-06-29,P032,West,512,0.2,6
2026-06-29,P032,Central,487,0.1,2
2026-06-29,P033,North,1321,0.12,3
2026-06-29,P033,South,920,0.62,6
2026-06-29,P033,East,603,0.53,4
2026-06-29,P033,West,1170,0.78,6
2026-06-29,P033,Central,874,0.91,7
2026-06-29,P034,North,814,0.1,6
2026-06-29,P034,South,952,0.47,3
